State_Region,State_Region_Mya,SR_Pcode,District,District_Mya,D_Pcode,Township,Township_Mya,TS_Pcode,Place,Postcode,Remark
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Hakha,ဟားခါး,MMR004002,Su-Khua,03012,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Hakha,ဟားခါး,MMR004002,Zokwar,03013,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Hakha,ဟားခါး,MMR004002,Satter,03014,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Hakha,ဟားခါး,MMR004002,Khonkyone,03015,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Hakha,ဟားခါး,MMR004002,Thinan,03016,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Hakha,ဟားခါး,MMR004002,Darochain,03017,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Thantlang,ထန်တလန်,MMR004003,Thantlang,03021,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Thantlang,ထန်တလန်,MMR004003,Hnarain,03022,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Thantlang,ထန်တလန်,MMR004003,Thikee,03023,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Thantlang,ထန်တလန်,MMR004003,Faroom,03024,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Thantlang,ထန်တလန်,MMR004003,Harainkhan,03025,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Falam,ဖလမ်း,MMR004001,Falam,03031,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Falam,ဖလမ်း,MMR004001,Loneban,03032,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Falam,ဖလမ်း,MMR004001,Reed,03033,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Falam,ဖလမ်း,MMR004001,Ramkala,03034,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Falam,ဖလမ်း,MMR004001,Kalawmon,03035,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Tedim,တီးတိန်,MMR004004,Tedim,03041,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Tedim,တီးတိန်,MMR004004,Htotehlaing,03042,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Tedim,တီးတိန်,MMR004004,Kattel,03043,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Tedim,တီးတိန်,MMR004004,Kalay University,03044,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Tedim,တီးတိန်,MMR004004,Tweehtan,03045,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Tedim,တီးတိန်,MMR004004,Saizang,03046,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Tonzang,တွန်းဇံ,MMR004005,Tunzan,03051,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Tonzang,တွန်းဇံ,MMR004005,Kyeekhar,03052,
Chin,ချင်းပြည်နယ်,MMR004,Mindat,မင်းတပ်ခရိုင်,MMR004D002,Matupi,မတူပီ,MMR004007,Matupi,03061,
Chin,ချင်းပြည်နယ်,MMR004,Mindat,မင်းတပ်ခရိုင်,MMR004D002,Matupi,မတူပီ,MMR004007,Rezwa,03062,
Chin,ချင်းပြည်နယ်,MMR004,Mindat,မင်းတပ်ခရိုင်,MMR004D002,Matupi,မတူပီ,MMR004007,Lailanpi,03063,
Chin,ချင်းပြည်နယ်,MMR004,Mindat,မင်းတပ်ခရိုင်,MMR004D002,Matupi,မတူပီ,MMR004007,Oakka,03064,
Chin,ချင်းပြည်နယ်,MMR004,Mindat,မင်းတပ်ခရိုင်,MMR004D002,Matupi,မတူပီ,MMR004007,Sabaung the,03065,
Chin,ချင်းပြည်နယ်,MMR004,Mindat,မင်းတပ်ခရိုင်,MMR004D002,Mindat,မင်းတပ်,MMR004006,Mindat,03071,
Chin,ချင်းပြည်နယ်,MMR004,Mindat,မင်းတပ်ခရိုင်,MMR004D002,Mindat,မင်းတပ်,MMR004006,Dokeywar,03072,
Chin,ချင်းပြည်နယ်,MMR004,Mindat,မင်းတပ်ခရိုင်,MMR004D002,Mindat,မင်းတပ်,MMR004006,Makweinnuu,03073,
Chin,ချင်းပြည်နယ်,MMR004,Mindat,မင်းတပ်ခရိုင်,MMR004D002,Mindat,မင်းတပ်,MMR004006,Mamata,03074,
Chin,ချင်းပြည်နယ်,MMR004,Mindat,မင်းတပ်ခရိုင်,MMR004D002,Mindat,မင်းတပ်,MMR004006,Aukchang,03075,
Chin,ချင်းပြည်နယ်,MMR004,Falam,ဖလန်းခရိုင်,MMR004D001,Kanpetlet,ကန်ပက်လက်,MMR004008,Kanpetlat,03081,
Chin,ချင်းပြည်နယ်,MMR004,Mindat,မင်းတပ်ခရိုင်,MMR004D002,Kanpetlet,ကန်ပက်လက်,MMR004008,Shinbaung,03082,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Magway,မကွေး,MMR009001,Magwe,04011,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Magway,မကွေး,MMR009001,Magwe University,04012,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Magway,မကွေး,MMR009001,Myinkwon,04013,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Magway,မကွေး,MMR009001,Michaungye,04014,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Magway,မကွေး,MMR009001,Thityarkauk,04015,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Magway,မကွေး,MMR009001,Yanpae (Magwe),04016,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Magway,မကွေး,MMR009001,Thityarkauk (M.C),04017,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Magway,မကွေး,MMR009001,Basic Healt Unversity,04018,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Minbu,မင်းဘူး,MMR009007,Minbu,04021,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Minbu,မင်းဘူး,MMR009007,Minbuzay,04022,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Minbu,မင်းဘူး,MMR009007,Sagu,04023,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Minbu,မင်းဘူး,MMR009007,Manyenanmyae,04025,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Pwintbyu,ပွင့်ဖြူ,MMR009008,Pwintpyu,04031,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Pwintbyu,ပွင့်ဖြူ,MMR009008,Konezoung,04032,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Pwintbyu,ပွင့်ဖြူ,MMR009008,Shaukttaw,04033,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Pwintbyu,ပွင့်ဖြူ,MMR009008,Kyaungtawya,04034,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Pwintbyu,ပွင့်ဖြူ,MMR009008,Mezali,04035,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Pwintbyu,ပွင့်ဖြူ,MMR009008,Laekaing,04036,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Salin,စလင်း,MMR009010,Salinn,04041,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Salin,စလင်း,MMR009010,Sinphyukyun,04042,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Salin,စလင်း,MMR009010,Linzinn,04043,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Salin,စလင်း,MMR009010,Tanyaung,04044,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Salin,စလင်း,MMR009010,Kanpyar,04045,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Sidoktaya,စေတုတ္တရာ,MMR009011,Saytoketaya,04051,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Ngape,ငဖဲ,MMR009009,Ngaphe,04061,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Ngape,ငဖဲ,MMR009009,Padan,04062,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Minhla,မင်းလှ,MMR008009,Minhla (Thayet),04071,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Minhla,မင်းလှ,MMR008009,Malon,04072,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Minhla,မင်းလှ,MMR008009,Kantoke,04073,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Sinbaungwe,ဆင်ပေါင်ဝဲ,MMR009017,Sinpaungwe,04081,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Sinbaungwe,ဆင်ပေါင်ဝဲ,MMR009017,Koebin,04082,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Thayet,သရက်,MMR009012,Thayet,04091,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Thayet,သရက်,MMR009012,Thayet Zay,04092,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Mindon,မင်းတုန်း,MMR009014,Mindonn,04101,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Kamma,ကံမ,MMR009015,Kanma (Thayet),04111,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Kamma,ကံမ,MMR009015,Kyobin,04112,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Kamma,ကံမ,MMR009015,Yenantha,04113,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Natmauk,နတ်မောက်,MMR009006,Natmauk,04121,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Natmauk,နတ်မောက်,MMR009006,Innkan,04122,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Natmauk,နတ်မောက်,MMR009006,Layeain,04123,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Natmauk,နတ်မောက်,MMR009006,Shwepantaw,04124,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Myothit,မြို့သစ်,MMR009005,Myothit,04131,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Myothit,မြို့သစ်,MMR009005,Myolulin,04132,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Taungdwingyi,တောင်တွင်းကြီး,MMR009004,Taungtwingyi,04141,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Taungdwingyi,တောင်တွင်းကြီး,MMR009004,Sattwar,04142,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Taungdwingyi,တောင်တွင်းကြီး,MMR009004,Kokkogwa,04143,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Taungdwingyi,တောင်တွင်းကြီး,MMR009004,Chaungnet,04144,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Aunglan,အောင်လံ,MMR009016,Aunglan,04151,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Aunglan,အောင်လံ,MMR009016,Kyawswa,04152,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Thayet,သရက်ခရိုင်,MMR009D003,Aunglan,အောင်လံ,MMR009016,Pyalo,04153,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Yenangyaung,ရေနံချောင်း,MMR009002,Yenanchaung,04161,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Yenangyaung,ရေနံချောင်း,MMR009002,Lathmatkone,04162,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Yenangyaung,ရေနံချောင်း,MMR009002,Nyaunghla,04163,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Yenangyaung,ရေနံချောင်း,MMR009002,Pinwa,04164,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Chauk,ချောက်,MMR009003,Chauk,04171,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Chauk,ချောက်,MMR009003,Salay,04172,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Chauk,ချောက်,MMR009003,Gwaycho,04173,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Chauk,ချောက်,MMR009003,Chauk (GTC),04174,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Chauk,ချောက်,MMR009003,Gwaybin,04175,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Magway,မကွေးခရိုင်,MMR009D001,Chauk,ချောက်,MMR009003,Pakhanngwe,04176,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Yesagyo,ရေစကြို,MMR009019,Yezakyo,04181,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Yesagyo,ရေစကြို,MMR009019,Maunge,04182,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Yesagyo,ရေစကြို,MMR009019,Kyetsukyin,04183,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Yesagyo,ရေစကြို,MMR009019,Pakhamgyi,04184,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Yesagyo,ရေစကြို,MMR009019,Myaydaw,04186,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Minbu,မင်းဘူးခရိုင်,MMR009D002,Myaing,မြိုင်,MMR009020,Myaing,04191,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Myaing,မြိုင်,MMR009020,Linkataw,04192,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Pakokku,ပခုက္ကူ,MMR009018,Pakokku,04201,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Pakokku,ပခုက္ကူ,MMR009018,Pakokku Myoma (Pakokku University),04202,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Pakokku,ပခုက္ကူ,MMR009018,Myitchay,04203,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Pakokku,ပခုက္ကူ,MMR009018,Warzi,04203,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Pakokku,ပခုက္ကူ,MMR009018,Kyunchaung,04204,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Pakokku,ပခုက္ကူ,MMR009018,Kanma(PKU),04206,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Gangaw,ဂန့်ဂေါခရိုင်,MMR009D005,Gangaw,ဂန့်ဂေါ,MMR009023,Gantgaw,04211,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Gangaw,ဂန့်ဂေါခရိုင်,MMR009D005,Gangaw,ဂန့်ဂေါ,MMR009023,Kyaw,04212,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Gangaw,ဂန့်ဂေါခရိုင်,MMR009D005,Gangaw,ဂန့်ဂေါ,MMR009023,Kanywa,04214,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Gangaw,ဂန့်ဂေါခရိုင်,MMR009D005,Gangaw,ဂန့်ဂေါ,MMR009023,Hanthawaddy,04215,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Gangaw,ဂန့်ဂေါခရိုင်,MMR009D005,Gangaw,ဂန့်ဂေါ,MMR009023,Minywa,04216,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Gangaw,ဂန့်ဂေါခရိုင်,MMR009D005,Tilin,ထီးလင်း,MMR009024,Htilinn,04221,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Gangaw,ဂန့်ဂေါခရိုင်,MMR009D005,Tilin,ထီးလင်း,MMR009024,Kyin,04222,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Pauk,ပေါက်,MMR009021,Pauk,04231,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Pauk,ပေါက်,MMR009021,Yepyar,04232,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Gangaw,ဂန့်ဂေါခရိုင်,MMR009D005,Saw,ဆော,MMR009025,Saw,04241,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Gangaw,ဂန့်ဂေါခရိုင်,MMR009D005,Saw,ဆော,MMR009025,Kyaukhtu,04242,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Gangaw,ဂန့်ဂေါခရိုင်,MMR009D005,Saw,ဆော,MMR009025,Laungshe,04243,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Seikphyu,ဆိပ်ဖြူ,MMR009022,Seikpyu,04251,
Magway,မကွေးတိုင်းဒေသကြီး,MMR009,Pakokku,ပခုက္ကူခရိုင်,MMR009D004,Seikphyu,ဆိပ်ဖြူ,MMR009022,Chintaungy,04252,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Aungmyaythazan,အောင်မြေသာဇံ,MMR010001,Mandalay (GPO),05011,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Aungmyaythazan,အောင်မြေသာဇံ,MMR010001,Mandalay Nantwin,05012,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Aungmyaythazan,အောင်မြေသာဇံ,MMR010001,Man (myaukpyin),05013,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Aungmyaythazan,အောင်မြေသာဇံ,MMR010001,Man (Ashaepyin),05014,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Aungmyaythazan,အောင်မြေသာဇံ,MMR010001,Eaindawya,05015,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Chanayethazan,ချမ်းအေးသာဇံ,MMR010002,Yonegyi,05021,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Chanayethazan,ချမ်းအေးသာဇံ,MMR010002,Man(West),05022,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Chanayethazan,ချမ်းအေးသာဇံ,MMR010002,Zaycho,05023,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Chanayethazan,ချမ်းအေးသာဇံ,MMR010002,Mandalay Railway Station,05024,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Mahaaungmyay,မဟာအောင်မြေ,MMR010003,Shanzu,05031,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Mahaaungmyay,မဟာအောင်မြေ,MMR010003,Mandalay (University),05032,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Mahaaungmyay,မဟာအောင်မြေ,MMR010003,Kungyan,05033,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Chanmyathazi,ချမ်းမြသာစည်,MMR010004,Chanmyathazi,05041,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Pyigyitagon,ပြည်ကြီးတံခွန်,MMR010005,Pyigyitagon,05051,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Pyigyitagon,ပြည်ကြီးတံခွန်,MMR010005,Sathmutmyothit,05052,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Amarapura,အမရပူရ,MMR010006,Amarapura,05061,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Amarapura,အမရပူရ,MMR010006,Myitnge,05062,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Amarapura,အမရပူရ,MMR010006,Yadanarpon University,05063,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Amarapura,အမရပူရ,MMR010006,Boneoh,05064,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Patheingyi,ပုသိမ်ကြီး,MMR010007,Patheingyi,05071,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Patheingyi,ပုသိမ်ကြီး,MMR010007,MTU,05072,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,Mandalay,မန္တလေးခရိုင်,MMR010D001,Patheingyi,ပုသိမ်ကြီး,MMR010007,Htonbo,05073,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,PyinOoLwin,ပြင်ဦးလွင်,MMR010008,PyinOoLwin,05081,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,PyinOoLwin,ပြင်ဦးလွင်,MMR010008,PyinOoLwinCantonment,05082,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,PyinOoLwin,ပြင်ဦးလွင်,MMR010008,CSTC,05083,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,PyinOoLwin,ပြင်ဦးလွင်,MMR010008,Padaythamyothit,05084,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,PyinOoLwin,ပြင်ဦးလွင်,MMR010008,Ahneesakhan,05085,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,PyinOoLwin,ပြင်ဦးလွင်,MMR010008,Wetwun,05086,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,Mogoke,မိုးကုတ်,MMR010011,Mogoke,05091,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,Mogoke,မိုးကုတ်,MMR010011,Kyatpyin,05092,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,Thabeikkyin,သပိတ်ကျဉ်း,MMR010012,Thabeikkyin,05101,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,Thabeikkyin,သပိတ်ကျဉ်း,MMR010012,Dagaung,05102,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,Singu,စဉ့်ကူး,MMR010010,Sintgu,05111,
Mandalay,မန္တလေးတိုင်းဒေသကြီး,MMR010,PyinOoLwin,ပြင်ဦးလွင်ခရိုင်,MMR010D002,Singu,စဉ့်ကူး,MMR010010,Latpanhla,05112,
